Unnamed: 0,artist_name,track_name,track_id,popularity,year,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
672003,Clara Nunes,Peixe Com Coco,1LISvdWfEpRYBFguvx151y,4,2000,samba,0.695,0.521,11,-12.388,1,0.201,0.346,0.0,0.219,0.968,97.654,165400,4
672116,Clara Nunes,Alvorada,7oKZvozvBatTst74tHz8Zn,23,2000,samba,0.515,0.668,2,-11.215,1,0.0597,0.505,1.16e-05,0.314,0.85,164.029,154440,4
672125,Clara Nunes,Apesar De Você - 1997 Remaster,42E4o795C03EuHo3svk6aQ,12,2000,samba,0.445,0.684,0,-8.472,0,0.138,0.197,1.87e-05,0.906,0.675,106.373,225067,4
672551,Clara Nunes,As Forças Da Natureza,47gP96VSYcU6JgwMrxNibz,3,2000,samba,0.706,0.675,0,-7.256,1,0.0333,0.109,0.0,0.314,0.878,152.294,236493,4
672739,Clara Nunes,Basta Um Dia,3Bnv2OlBakpcrqKTEiBIkA,1,2000,samba,0.256,0.333,9,-10.597,0,0.0312,0.498,0.000258,0.136,0.227,87.492,181467,4
673008,Mococa & Paraíso,Atalho,4B5JJc5kW8WsmfdGLJryf8,6,2000,sertanejo,0.681,0.668,5,-3.246,1,0.0299,0.758,0.0,0.114,0.423,102.149,224773,4
673011,Mococa & Paraíso,O Pulo do Gato,4TqdfRGwDi439w9DfWehvY,7,2000,sertanejo,0.743,0.835,2,-4.404,1,0.0393,0.327,0.0,0.0507,0.962,103.908,170573,4
673018,Mococa & Paraíso,Favela,32kHkvzWlL3zXJd6gPHz6S,5,2000,sertanejo,0.626,0.731,2,-4.249,1,0.0299,0.74,0.0,0.0863,0.373,82.046,216947,4
673344,Mococa & Paraíso,De Pé pra Cima,3IdeHpUvcmwBIoG6FmDFyH,0,2000,sertanejo,0.738,0.853,5,-4.172,1,0.0369,0.149,0.0,0.126,0.859,125.099,171667,4
673361,Mococa & Paraíso,"Amor, Amor Negócio a Parte",1OfsZZWmj3frphOb3ar2HY,0,2000,sertanejo,0.669,0.752,2,-2.817,1,0.0289,0.245,0.0,0.126,0.898,119.348,141893,3
673364,Mococa & Paraíso,Terceiro Milênio,6JfRjdEEjSBYY73bYe1wuA,1,2000,sertanejo,0.52,0.624,2,-3.905,1,0.0336,0.553,0.0,0.42,0.471,66.052,209400,3
673392,Mococa & Paraíso,Rimas de Rodeio,2EXT8FuS0fZhFyAdvK5tnW,11,2000,sertanejo,0.805,0.943,6,-2.076,0,0.0586,0.609,1.34e-05,0.0877,0.635,110.026,179053,4
673409,Mococa & Paraíso,Tardes de Amor,05NXr8a8vKt8TLRnTDlK3q,1,2000,sertanejo,0.695,0.764,2,-5.704,1,0.032,0.732,0.00455,0.337,0.55,83.93,185280,4
673416,Mococa & Paraíso,A Loira do Bar,1xLLoCOvYCiZwHi4eralL5,14,2000,sertanejo,0.732,0.715,7,-5.194,1,0.0445,0.703,0.0,0.0653,0.942,124.204,192640,3
673435,Mococa & Paraíso,A Cobra e a Perereca,0tfJ4itEdNVrY0Mnr1SfVE,0,2000,sertanejo,0.576,0.904,9,-4.196,1,0.0689,0.169,0.0,0.072,0.846,176.429,250413,4
673463,Mococa & Paraíso,O Que Ela Fez Comigo,2LGdKYJKuwLNnAMuNyD8iG,0,2000,sertanejo,0.734,0.609,5,-5.15,1,0.0311,0.769,0.0,0.249,0.671,102.047,152853,3
677690,Erez Yaary,Arrival,5qgnymDlqNHsSElTVJVdUn,0,2000,ambient,0.497,0.185,8,-20.972,1,0.0332,0.619,0.819,0.0725,0.0453,80.994,432693,3
677820,Erez Yaary,The Montauk Experiment,2zuJgnkoZ8eBqEmXRE4mmQ,0,2000,ambient,0.216,0.26,0,-15.819,0,0.0342,0.8,0.626,0.507,0.271,91.992,546640,4
709488,Mikail Aslan,Ninnaye,3Cgsgh7Nhumh1tC4ROeCh3,17,2000,k-pop,0.649,0.459,0,-9.854,1,0.0318,0.819,0.0276,0.299,0.625,81.985,278440,4
716779,The Mayflies USA,I Was the One,6flHCh26dX7h3gtZveQTOJ,0,2000,power-pop,0.467,0.515,9,-8.424,1,0.0239,0.359,0.208,0.0979,0.416,84.203,218933,4
716825,The Mayflies USA,Highway Blues,6FLwKQfr70mPep1I7mYJMF,0,2000,power-pop,0.284,0.977,7,-6.101,1,0.0792,0.00145,0.442,0.348,0.655,165.664,116827,4
719474,MxPx,Unsaid,7y0jLyB2w4Cxsd7xLsoxoS,14,2000,punk,0.237,0.96,9,-4.44,1,0.0856,0.00125,1.7e-06,0.209,0.863,188.635,180000,4
725299,Mococa & Paraíso,Uma Palavra Sua,2O2BRexfgCIl134HlHmDRr,1,2000,sertanejo,0.808,0.781,0,-5.228,1,0.0333,0.303,0.0,0.0878,0.849,122.173,266427,4
725303,Mococa & Paraíso,Festa Gostosa,3Xc2cYYz53cn0IGNaAtDU1,0,2000,sertanejo,0.762,0.815,5,-5.685,1,0.0358,0.507,0.0,0.318,0.954,130.38,175507,4
725307,Mococa & Paraíso,Protetora do Rodeio,5jxAery4k6u860qWJTs9gi,0,2000,sertanejo,0.604,0.823,0,-4.327,1,0.0408,0.669,2.86e-05,0.0982,0.595,120.169,204333,4
727334,MxPx,It's Undeniable,6LbHv7vSnDLCDoI8O2GQBI,12,2000,ska,0.563,0.948,7,-4.03,1,0.0486,0.00933,0.0,0.11,0.716,98.556,166800,4
730039,Lalah Hathaway,All This Time - Vocal Version,0DtCueHCqUMbLf1W7FS64S,9,2000,soul,0.284,0.28,5,-9.523,1,0.0292,0.784,1.5e-05,0.255,0.174,62.092,128200,3
730691,Danza Invisible,"Sabor de amor - En directo, mezcla 2000",0DPUjttwxfV48g0JQEtrPr,7,2000,spanish,0.704,0.978,9,-3.371,1,0.0519,0.172,0.00136,0.33,0.761,134.176,252387,4
730771,Danza Invisible,Un trabajo muy duro,2iQ80uDUez4qhXsdbRS3xf,7,2000,spanish,0.624,0.96,11,-4.504,0,0.0781,0.323,2.32e-05,0.489,0.821,191.903,290560,4
731062,Danza Invisible,Diez razones para vivir,5XtITt7EMIpaBOFMYpbufQ,4,2000,spanish,0.684,0.613,6,-11.051,0,0.0394,0.503,2.72e-05,0.356,0.717,96.407,251120,4
731065,Danza Invisible,El rayo X - Live,0CBfdPLfHK54ZKVvoSiRTy,1,2000,spanish,0.621,0.939,7,-5.164,1,0.0434,0.03,8.72e-05,0.313,0.923,112.833,212053,4
731071,Danza Invisible,La ruina,7fBYSldhwAUAfWfsaCNrnT,1,2000,spanish,0.585,0.572,7,-7.388,0,0.0383,0.434,6.56e-05,0.163,0.337,172.05,265907,4
731096,Danza Invisible,El orden del mundo,33WlJf7n0tTvdvcu28NfD9,2,2000,spanish,0.738,0.671,9,-12.438,1,0.0271,0.0193,3.12e-06,0.0477,0.927,95.099,232560,4
731097,Danza Invisible,La eternidad no dura,7CL5mpOmzOZLg34B0y7lr0,1,2000,spanish,0.546,0.472,5,-9.891,1,0.0332,0.687,4.8e-06,0.36,0.293,164.043,247120,4
731098,Danza Invisible,Espuelas - En directo,6jCML2paQMsLMTgX6ZcGoz,1,2000,spanish,0.564,0.953,4,-6.62,0,0.0808,0.0152,0.246,0.686,0.563,110.88,223640,4
731109,Danza Invisible,Tiempo de amor - En directo,6RawbQQWVrUx7MoYdF7C9u,1,2000,spanish,0.533,0.981,9,-6.063,0,0.132,0.00741,0.0122,0.35,0.528,118.173,211813,4
731114,Danza Invisible,Por ahí se va....,0BhrFdttPE06RspEu8536O,2,2000,spanish,0.64,0.926,6,-4.663,0,0.0722,0.118,0.0,0.205,0.967,166.15,245493,4
731115,Danza Invisible,El club del alcohol - Mezcla 2000,2ASQ56Ydf0hr9MPxwwKGsv,3,2000,spanish,0.546,0.841,7,-9.008,1,0.0551,0.0964,0.0498,0.344,0.909,153.47,264280,4
731118,Danza Invisible,Reina del Caribe,5v0KgKnxR2qggyfcIY8Owk,3,2000,spanish,0.516,0.899,9,-5.877,1,0.0915,0.0113,1.17e-05,0.335,0.836,103.33,238480,4
731119,Danza Invisible,A este lado de la carretera,0JhhVpBgTlCCnw65rFtABe,3,2000,spanish,0.534,0.958,0,-5.221,1,0.069,0.016,0.0,0.142,0.788,103.311,188600,4
731123,Danza Invisible,Catalina - Live,0aeZwsL64X8nIapJuKK0m4,2,2000,spanish,0.62,0.944,7,-6.063,1,0.0646,0.172,4.3e-05,0.777,0.821,112.807,263587,4
731125,Danza Invisible,Yolanda,6gy2Ad7xtGWB3uhFLEVouX,3,2000,spanish,0.687,0.608,7,-9.307,1,0.0432,0.376,0.000351,0.276,0.509,140.024,253413,4
731128,Danza Invisible,A sudar,4igcEW5sFvY7iqRdbyqR9i,1,2000,spanish,0.673,0.805,1,-7.941,1,0.0693,0.00989,0.0244,0.106,0.794,174.044,241067,4
731134,Danza Invisible,Agua sin sueño,5borhuhjREnglaoYOeJlYH,2,2000,spanish,0.653,0.734,0,-6.138,1,0.0261,0.352,0.013,0.353,0.461,99.058,308693,4
731135,Danza Invisible,Fiesta después de la fiesta,1vXLuq8MjegpkFBOzFhkPJ,2,2000,spanish,0.71,0.89,7,-10.206,1,0.0517,0.0536,0.00076,0.34,0.848,97.017,266547,4
731137,Danza Invisible,Me llaman abandonao,19qVnmDpP8Berrcg5SsNwX,1,2000,spanish,0.626,0.954,2,-5.8,1,0.0637,0.135,0.00139,0.143,0.893,192.248,298093,4
731138,Danza Invisible,Salsa rosa - Live,1nDxpRIa6D31et8HLduTeR,2,2000,spanish,0.656,0.975,2,-5.129,1,0.054,0.248,0.000127,0.634,0.753,113.13,270893,4
731140,Danza Invisible,Amor de madre,37UOHGTXlH5CG6B6VbFYNT,1,2000,spanish,0.768,0.624,4,-13.214,1,0.032,0.0593,0.005,0.0801,0.903,119.09,278320,4
731146,Danza Invisible,Naturaleza muerta,3p7S6oNHL0HVKjY2K6z7Bf,3,2000,spanish,0.768,0.811,5,-6.546,0,0.0982,0.0811,1.37e-05,0.516,0.811,95.959,292107,4
731149,Danza Invisible,El fin del verano - En directo,5CvjzW2J7g53rO9HTmA57s,2,2000,spanish,0.307,0.801,4,-7.255,1,0.0704,0.0658,0.0156,0.815,0.516,181.746,280480,4
731160,Danza Invisible,Qué vas a hacer conmigo,1Xy1JhbQB7uTesRYA6Ddlg,1,2000,spanish,0.712,0.73,3,-6.156,1,0.023,0.135,1.02e-05,0.07,0.825,100.013,268987,4
731163,Danza Invisible,El ángel caído,1BlQDwPP9lvWugzbFLu0wv,5,2000,spanish,0.542,0.939,4,-5.392,0,0.101,0.193,0.00485,0.507,0.826,124.458,222827,4
731168,Danza Invisible,La estanquera del puerto,2FZqz73da4UGFsRdcSgNWr,2,2000,spanish,0.734,0.646,1,-11.044,0,0.0424,0.0547,0.00238,0.0533,0.914,96.089,305200,4
731175,Danza Invisible,En celo - Live,6X4xV4wa82HwYfZueEiu8o,1,2000,spanish,0.577,0.963,10,-3.632,1,0.106,0.168,0.000802,0.291,0.761,129.422,217293,4
731177,Danza Invisible,Sin aliento,3mHI2QNASF76UkePIqLpNP,6,2000,spanish,0.511,0.875,2,-5.827,1,0.0351,0.0159,0.00167,0.544,0.868,177.01,297960,4
731178,Danza Invisible,Te busco,0Z5WsgkWmserkSIPDsIYIB,1,2000,spanish,0.454,0.423,4,-8.735,0,0.0312,0.673,5.51e-06,0.357,0.283,172.265,279253,4
731181,Danza Invisible,Lo que queda del amor,1IlqUDoXCp4Wq5FoOPOCmS,1,2000,spanish,0.818,0.674,7,-7.854,1,0.0386,0.128,2.14e-05,0.128,0.865,95.014,246960,4
731190,Danza Invisible,La deuda de la mentira,7vlkf3CyJneO1OiU5Cz6Gb,2,2000,spanish,0.793,0.602,2,-10.215,1,0.0316,0.226,3.83e-05,0.0667,0.857,120.727,242653,4
731192,Danza Invisible,Por tu ausencia,1qziLP9w559zpovpld8raC,2,2000,spanish,0.7,0.895,7,-5.511,1,0.17,0.373,1.75e-05,0.252,0.807,166.152,207413,4
731194,Danza Invisible,El brillo de una canción,5B28dcsgYCwUJvj5pFW463,2,2000,spanish,0.548,0.822,4,-5.907,1,0.0556,0.113,0.0,0.145,0.92,145.439,185373,4
733695,Percy X,By Night,5RPe4pvW4MOKnirWLvZOU8,0,2000,techno,0.628,0.869,7,-9.089,1,0.0549,0.00119,0.941,0.0689,0.109,133.92,405160,4
733698,Percy X,Break It Down - Percy X Remix,1Lc0CS7PRTpOed49svbZGg,0,2000,techno,0.563,0.987,1,-12.694,1,0.0514,0.000188,0.612,0.177,0.471,135.918,421827,4
733712,Percy X,Seven Zeros,3N7A2OqHw9JnRk5TJYBFa6,0,2000,techno,0.651,0.657,1,-11.635,1,0.0412,0.0259,0.835,0.22,0.871,90.509,286573,4
733738,Percy X,Break It Down,7t6BeHYdkUoVsSEANpYiDb,0,2000,techno,0.774,0.974,11,-11.452,0,0.0734,0.0179,0.839,0.102,0.362,136.992,342000,4
733740,Percy X,U Know What It Is,4r2qOcMIiOttWqPPtu4PPL,0,2000,techno,0.633,0.954,5,-9.428,1,0.0552,2.18e-06,0.928,0.0747,0.363,136.969,481133,4
733743,Percy X,Track 2,52kuZ7ztLtVYzrw2ndvcGb,4,2000,techno,0.839,0.916,0,-9.576,1,0.0526,0.17,0.864,0.109,0.455,134.891,395693,4
733756,Percy X,Whatever When Ever,4qB2fEmT2KWR6Kxrt6wGzu,1,2000,techno,0.65,0.929,4,-8.167,1,0.0475,0.0224,0.92,0.213,0.196,131.941,387467,4
733778,Percy X,Maintain,3EbqQrLFcr8dz1AWXEW8Zl,1,2000,techno,0.737,0.991,6,-7.354,0,0.0484,0.0329,0.848,0.045,0.674,139.071,555733,4
733802,Percy X,Break It Down - Cari Lekebush Remix,6OAbPspq0whsnbMdwF9vNE,0,2000,techno,0.783,0.96,7,-9.544,1,0.107,0.00828,0.82,0.212,0.455,137.0,343227,4
733809,Percy X,Quok,6EzXcJfldBXPL1rI8f1wSM,0,2000,techno,0.653,0.975,1,-7.184,1,0.0483,5.45e-05,0.912,0.048,0.447,137.434,333467,4
733818,Percy X,Gain,6cLpWqAxwU982Mnnt0PtUt,0,2000,techno,0.611,0.99,10,-8.902,1,0.0377,0.0212,0.926,0.0859,0.562,137.996,414200,4
734083,Bang!,Cloudy Daze - Hixxy Mix,2p0xLO79W0i8fu2IgsGewx,4,2000,techno,0.572,0.682,10,-9.814,0,0.0462,0.00144,0.102,0.0697,0.482,172.975,412480,4
734098,Bang!,Break Of Dawn - Scott Brown Mix,6QJwiyxLy4K1OhjsEcBX1D,1,2000,techno,0.56,0.887,7,-7.01,1,0.0485,0.00165,0.308,0.0984,0.103,173.019,378000,4
736550,Grupo Fantasma,Laredo,27ydIpZEnHfqXY75KrAid0,11,2001,afrobeat,0.827,0.631,9,-7.089,1,0.0839,0.228,0.0,0.131,0.88,100.061,278314,4
736574,Grupo Fantasma,Ritmo Del Tambo,5sNlXAsNp3Z22jsK2vmbhl,5,2001,afrobeat,0.513,0.726,5,-6.278,0,0.0346,0.122,0.00212,0.213,0.952,97.74,243624,4
736575,Grupo Fantasma,Los De Grupo,6MvmxDvvi4p13bMlbuCRjD,4,2001,afrobeat,0.841,0.801,11,-6.995,0,0.156,0.51,0.000249,0.368,0.941,93.205,215435,4
736579,Grupo Fantasma,La Boa,3gYm9VYchRgtRRfobbMm6Z,3,2001,afrobeat,0.788,0.687,2,-5.318,1,0.0384,0.573,0.000672,0.217,0.958,136.202,204893,4
736580,Grupo Fantasma,Fresitas,0nYQCeRXhvqIh7rnJPcgNB,4,2001,afrobeat,0.832,0.703,0,-6.575,1,0.0368,0.498,0.299,0.199,0.97,129.775,240327,4
736581,Grupo Fantasma,Caramelo,6bfu2voy71zwlOeISfjuX7,3,2001,afrobeat,0.662,0.67,5,-5.685,1,0.0299,0.437,1.63e-05,0.0918,0.903,102.026,258856,4
736584,Grupo Fantasma,Cumbia Del Coyote,2mOMVjp2qjpEc0aeZqN6CT,2,2001,afrobeat,0.651,0.624,7,-7.734,0,0.0286,0.155,0.000308,0.162,0.841,98.86,230156,4
736585,Grupo Fantasma,Tejanita,24CbnlcTq1CD9a0JCjyhE3,2,2001,afrobeat,0.595,0.745,4,-5.784,1,0.0396,0.629,0.0129,0.1,0.821,102.748,194397,4
736586,Grupo Fantasma,Borracho,2pAXPXiken0be2930wRAzH,2,2001,afrobeat,0.743,0.75,5,-7.579,0,0.0406,0.113,0.00197,0.297,0.896,99.836,234754,4
736616,Grupo Fantasma,Chicken Little,7dIIk8iSl35xiAQbmT30hx,1,2001,afrobeat,0.682,0.598,6,-8.982,0,0.0791,0.161,0.00621,0.742,0.739,96.576,339754,4
736617,Grupo Fantasma,Lupita - Live,3JsacHGT4YRmDg2Cj9l67V,1,2001,afrobeat,0.457,0.855,2,-6.539,1,0.0538,0.398,0.000192,0.243,0.513,92.881,105047,4
736618,Grupo Fantasma,Caña Brava,2iM9MxRConFvAezElWViih,1,2001,afrobeat,0.704,0.886,0,-6.193,1,0.183,0.251,6.85e-05,0.21,0.913,95.452,168995,4
736619,Grupo Fantasma,We Just Don't Want You,7MywgDAqlxOVCGxLFHpWtS,1,2001,afrobeat,0.546,0.83,9,-6.717,0,0.0578,0.00599,0.474,0.165,0.917,121.101,100960,4
736620,Grupo Fantasma,Theme,1xvnqfIFgWiAS9AspfYqwR,1,2001,afrobeat,0.618,0.461,5,-10.943,1,0.151,0.0458,0.0382,0.137,0.553,93.326,77183,3
736621,Grupo Fantasma,A Precious Moment - Interlude,6rpH8LOLE6oOmGdMMYYFtS,0,2001,afrobeat,0.0,0.468,1,-17.88,0,0.0,0.397,4.62e-05,0.615,0.0,0.0,13421,0
737126,La Vela Puerca,El Viejo,7gKqjNMM4ikt7KFTRsgZgL,62,2001,alt-rock,0.699,0.744,1,-3.947,0,0.0275,0.0696,0.0,0.0751,0.81,114.025,187067,4
737570,La Vela Puerca,Por La Ciudad,0g8SDbXxDv1zl57Ro4P3tf,52,2001,alt-rock,0.669,0.756,7,-7.305,1,0.036,0.00719,2.19e-05,0.273,0.686,135.018,182667,4
739639,Kentucky Thunder,Shady Grove,6gsIqd7sbweq0dgPBbD5yR,21,2001,blues,0.528,0.765,4,-7.803,1,0.0309,0.242,0.00296,0.0788,0.972,155.071,224067,4
739738,Kentucky Thunder,Road To Spencer,26g4X2zWrhZyKy9SDJ6Eto,15,2001,blues,0.387,0.719,4,-5.966,1,0.0382,0.344,0.786,0.118,0.715,124.5,211427,4
739839,Kentucky Thunder,Dim Lights Thick Smoke,12PNzJhtnpOVNOIiE9TpbE,12,2001,blues,0.589,0.356,5,-9.145,1,0.0277,0.566,5.37e-05,0.0813,0.925,160.943,186733,4
740051,Kentucky Thunder,One Way Track,1ELg913FJhB5kOyoCIYylr,9,2001,blues,0.656,0.688,9,-7.186,1,0.0341,0.203,7.9e-06,0.0824,0.96,122.805,192467,4
740432,Kentucky Thunder,Too Far Down To Fall,1Z3w0mIk9Yhp0p18ls6kBv,4,2001,blues,0.645,0.641,0,-10.101,1,0.0291,0.434,0.000327,0.163,0.663,90.562,223667,4
742523,Domenico Scarlatti,"Keyboard Sonata in C Major (K. 159, L. 104) - Instrumental",0X2KdZisCMH5K0Uwpnwgf2,19,2001,classical,0.467,0.324,9,-17.209,1,0.0631,0.991,0.857,0.117,0.959,117.545,135227,4
742961,Domenico Scarlatti,"Keyboard Sonata in D minor (K. 213, L. 108) - Instrumental",12CaH3PN8zzWvm5TDNcZgy,9,2001,classical,0.557,0.259,7,-19.601,0,0.0558,0.993,0.852,0.0762,0.7,130.239,192533,4
743040,Einojuhani Rautavaara,Harp Concerto: II. Adagietto,6cBEWyTyZ3pxngKC6k4XzG,13,2001,classical,0.178,0.00755,8,-34.084,1,0.0436,0.939,0.852,0.0842,0.0352,66.785,317627,3
745401,ABC,Be Near Me,3uPPyObpdTyW8cfYghT8LA,27,2001,dance,0.642,0.726,5,-7.913,1,0.0322,0.0878,0.0122,0.109,0.863,124.705,217600,4
745746,ABC,How To Be A Millionaire,3MYHCu6B1tTrVxOj7fFNHx,21,2001,dance,0.686,0.838,2,-7.491,1,0.0704,0.153,5.73e-05,0.0876,0.852,121.688,214467,4
746534,Sammy Dread,Walk Away From Me,0SHY1cDoN7iVzaQi0ekFRL,1,2001,dancehall,0.684,0.398,1,-8.443,1,0.0951,0.0231,1.08e-06,0.0691,0.63,80.057,238200,4
746967,Masacre,Éxodo,2nv6Rz0mTEAL96uyRM114Q,26,2001,death-metal,0.502,0.926,6,-8.19,1,0.0607,4.98e-05,0.00132,0.0997,0.51,108.012,249333,4
747276,Masacre,Violentada,00t5LAh6ROaLJ8bnRymbPJ,12,2001,death-metal,0.46,0.903,4,-7.639,0,0.051,0.000126,1.63e-06,0.314,0.263,75.011,385760,4
747278,Masacre,Sangre en Mis Manos,0vzGqu83nfCnldyXFuX3xH,13,2001,death-metal,0.287,0.94,11,-9.121,0,0.0897,2.61e-05,0.061,0.133,0.286,173.71,224693,4
747739,Bah Samba,Tired Little One - Radio Mix,6oAVxGeUemSfTPXtOcunvd,4,2001,deep-house,0.659,0.745,7,-13.814,0,0.0444,0.153,0.0678,0.225,0.786,119.605,236283,4
747740,Bah Samba,Tired Little One,4MEXiE45idvQJs9PmNrAzt,0,2001,deep-house,0.612,0.84,7,-11.703,0,0.0552,0.0582,0.0317,0.19,0.67,119.663,499319,4
748062,Rui Da Silva,Touch Me (Radio Edit) [feat. Cassandra],6j8nh1kHwezw8pkC2eU87F,58,2001,disco,0.464,0.922,0,-8.399,1,0.0638,0.124,0.227,0.0546,0.695,129.078,213133,4
748093,Rui Da Silva,"Touch Me - Original 12"" mix",1L7YgogWTaJBSYaSkXTAwG,41,2001,disco,0.797,0.88,0,-9.192,1,0.0498,0.0601,0.658,0.0799,0.756,127.954,515480,4
748331,Rui Da Silva,"Touch Me (Clean 12"" Mix) [feat. Cassandra]",1M3H2b9U4dI7NplVwBKyof,21,2001,disco,0.781,0.927,4,-6.874,0,0.0453,0.0646,0.415,0.113,0.582,127.962,517213,4
748430,Rui Da Silva,Touch Me - Double 99 club mix,3MXFjxau0HG8zZByPYsIDc,18,2001,disco,0.767,0.918,4,-9.452,0,0.0551,0.262,0.626,0.11,0.512,130.001,463440,4
748566,Rui Da Silva,Touch Me (Peace Division's Higher Dub) [feat. Cassandra],2TwkuVUbnBO0t9ZEOZPwg2,10,2001,disco,0.726,0.532,4,-14.368,0,0.0772,0.00137,0.441,0.0791,0.567,127.902,470973,4
749872,Yasus Afari,Lion Paw,0t4vc5Zn9uJ599NfNN3LvC,0,2001,dub,0.872,0.492,2,-8.012,1,0.27,0.0421,1.12e-06,0.128,0.672,144.998,249267,4
750522,Showtek,Save The Day - DJ Yoeri in the Sky Mix,7yU2KmcjbQFeDSy44dCorV,11,2001,edm,0.901,0.717,10,-7.056,0,0.264,0.0039,0.774,0.0782,0.0392,141.99,416013,4
750531,Showtek,Bassment,3zPGf3qGdQYKKBSpecdxuP,2,2001,edm,0.766,0.659,9,-8.884,1,0.0652,0.00103,0.854,0.0916,0.124,140.24,333800,4
750534,Showtek,Save The Day - Original Mix,5wlBujfu6F2gu3hafbC3aR,4,2001,edm,0.694,0.854,11,-8.61,0,0.0357,0.0317,0.659,0.0796,0.15,137.382,409427,4
753377,Rilo Kiley,Wires And Waves,5LzA8stjiwSi6m4ZIj3Kgm,40,2001,folk,0.533,0.709,9,-5.713,1,0.0316,0.0204,0.00339,0.0672,0.344,121.388,198000,4
753380,Rilo Kiley,Pictures Of Success,0emIKBmjUMB5AXxbIU2e7P,40,2001,folk,0.369,0.534,2,-7.17,1,0.0234,0.322,0.00666,0.113,0.288,88.316,411560,4
753392,Rilo Kiley,Science Vs. Romance,4YsEgbgu7ZIJETqpYwukbn,37,2001,folk,0.458,0.746,4,-4.389,0,0.0281,0.0191,0.000228,0.129,0.277,81.99,343160,4
753405,Rilo Kiley,Go Ahead,0W5btyrs75bbHuF3rGreWJ,38,2001,folk,0.489,0.335,0,-11.564,1,0.0285,0.917,0.0799,0.103,0.229,99.698,214000,4
753525,Rilo Kiley,August,1RKgtkAluxHmKgvqOkxAxl,28,2001,folk,0.652,0.767,5,-7.304,1,0.0344,0.201,0.000504,0.0961,0.803,138.935,198880,4
753586,Rilo Kiley,Rest Of My Life,27AL7Z4EpB10JBc7NvhqJC,25,2001,folk,0.455,0.353,0,-8.977,1,0.0298,0.807,0.000809,0.122,0.21,74.179,130200,4
753608,Rilo Kiley,Bulletproof,3bqbUu64X2R1LVKkXz39pA,25,2001,folk,0.454,0.252,0,-10.699,1,0.038,0.859,0.00231,0.0931,0.389,88.113,117267,4
753654,Rilo Kiley,Don't Deconstruct,4sNWugjQBhMyVpFwo8hxs9,22,2001,folk,0.533,0.119,7,-11.756,1,0.036,0.976,0.00168,0.106,0.161,77.501,157760,4
753664,Rilo Kiley,Plane Crash In C,1AagGKT18OuGKjs5H9GvNM,22,2001,folk,0.329,0.51,0,-5.68,1,0.025,0.173,7.67e-06,0.325,0.204,80.629,312000,3
753672,Rilo Kiley,Always,6S22fneo6R4yNhGSwQzBbG,22,2001,folk,0.298,0.755,0,-6.461,1,0.0354,0.0302,0.000184,0.118,0.0542,151.072,240200,4
753770,Rilo Kiley,We'll Never Sleep (God Knows We'll Try),5guvXXJ15aOqwrNAadLLb6,20,2001,folk,0.631,0.545,0,-6.554,1,0.0295,0.157,0.191,0.112,0.366,97.827,174640,3
753795,Rilo Kiley,Small Figures In A Vast Expanse,2mKuYWY0LQvEOsXujcwXzz,19,2001,folk,0.267,0.494,9,-5.853,1,0.0265,0.0316,0.0144,0.149,0.252,81.445,199107,4
753956,Rilo Kiley,Variations On A Theme (Plane Crash In C),0SyCrXKzmNflWkIuftvETH,16,2001,folk,0.279,0.454,0,-18.555,1,0.0765,0.605,0.745,0.0779,0.244,165.133,95800,4
756621,Kashmere Stage Band,Kashmere,6XtNlhQc2PhsqgrH5IOHLw,20,2001,funk,0.722,0.797,0,-8.08,1,0.153,0.312,0.348,0.345,0.511,110.361,296813,4
757419,Film School,Intentions,5SgpoQUPoOfUijEan7dfzW,3,2001,garage,0.0699,0.483,7,-13.851,1,0.0296,0.56,0.955,0.109,0.0617,51.183,293307,4
757508,Film School,"Manville, CA",4H8kLyXjzMkyQ48WYzT2BI,2,2001,garage,0.477,0.344,11,-11.626,1,0.0366,0.693,0.13,0.112,0.258,116.898,241493,4
757509,Film School,Not About a Girl,6pg248w56oj86UTEjUkpzv,2,2001,garage,0.505,0.256,11,-15.158,1,0.0316,0.858,0.936,0.205,0.0556,142.391,259440,3
757510,Film School,American Turnip,1HKG77gWXwjsYAGISCXY6i,2,2001,garage,0.499,0.272,0,-12.052,1,0.0361,0.699,0.966,0.103,0.0332,74.021,346093,4
757821,Film School,Watch You Drink,6hXXUiiDAM7m7tL0a2g4NP,1,2001,garage,0.711,0.359,7,-12.83,1,0.0386,0.388,0.783,0.11,0.364,120.299,181667,4
757928,Film School,Introduced,284vwcDz7GHNFOTdn0TjZz,1,2001,garage,0.3,0.33,0,-12.409,1,0.0279,0.692,0.133,0.0905,0.185,186.66,195933,3
757934,Film School,Taste of Dust,5ICRu4syXhas076hqMCvaq,1,2001,garage,0.366,0.392,2,-10.487,1,0.0291,0.627,0.911,0.103,0.0362,159.248,289440,4
757937,Film School,Road to the Sunchairs,0hggMmwaxICjPsCU7vU3Qh,1,2001,garage,0.369,0.337,7,-12.286,1,0.0647,0.685,0.736,0.0907,0.723,211.006,164427,4
757941,Film School,Ume's Lament,69pVkxFAXGmh1fTp0FjZ9W,1,2001,garage,0.39,0.556,7,-11.971,1,0.0368,0.149,0.0142,0.109,0.0751,137.776,186293,4
